Predict
"[99.960739,13.520452],"
"[99.96066,13.520413],"
"[99.960648,13.520442],"
"[99.96061,13.52042],"
"[99.960536,13.428506],"
"[99.960467,13.520367],"
"[99.960235,13.519883],"
"[99.96019,13.42896],"
"[99.960167,13.520333],"
"[99.96013,13.52024],"
"[99.960121,13.51986],"
"[99.96011,13.519889],"
"[99.9601,13.52073],"
"[99.960066,13.519843],"
"[99.95999,13.52],"
"[99.959976,13.46047],"
"[99.959946,13.519763],"
"[99.95993,13.520002],"
"[99.95991,13.52032],"
"[99.959878,13.520317],"
"[99.959842,13.520472],"
"[99.95984,13.520718],"
"[99.959833,13.5205],"
"[99.959833,13.470167],"
"[99.95982,13.52052],"
"[99.959783,13.520643],"
"[99.959701,13.520192],"
"[99.959671,13.520164],"
"[99.959667,13.520833],"
"[99.9595,13.5198],"
"[99.959207,13.518883],"
"[99.95917,13.796408],"
"[99.959106,13.787519],"
"[99.959087,13.519007],"
"[99.959032,13.519257],"
"[99.959018,13.519384],"
"[99.95901,13.519441],"
"[99.95901,13.51897],"
"[99.959,13.519333],"
"[99.958968,13.519197],"
"[99.958955,13.519086],"
"[99.95894,13.519268],"
"[99.95891,13.428907],"
"[99.958908,13.519749],"
"[99.958885,13.51985],"
"[99.9588,13.5189],"
"[99.958683,13.518747],"
"[99.958638,13.518703],"
"[99.958622,13.518523],"
"[99.958496,13.424551],"
"[99.958363,13.518771],"
"[99.95817,13.419705],"
"[99.95813,13.51932],"
"[99.958073,13.425308],"
"[99.957504,13.424787],"
"[99.957207,15.80038],"
"[99.956863,13.42564],"
"[99.956786,13.425848],"
"[99.956758,13.427856],"
"[99.956753,13.425391],"
"[99.956688,13.762631],"
"[99.956643,13.11864],"
"[99.956618,13.795881],"
"[99.956543,13.795995],"
"[99.95639,14.082737],"
"[99.956355,13.518532],"
"[99.95631,13.41942],"
"[99.95607,13.425587],"
"[99.95599,13.4223],"
"[99.955632,13.42064],"
"[99.955626,13.518155],"
"[99.955579,13.077905],"
"[99.955436,15.802031],"
"[99.95539,13.4189],"
"[99.95538,13.42204],"
"[99.955376,13.419224],"
"[99.95532,13.41942],"
"[99.955215,15.975447],"
"[99.955154,13.425932],"
"[99.955103,13.421985],"
"[99.95507,13.08398],"
"[99.95484,15.7516],"
"[99.954763,13.426205],"
"[99.9547,13.4262],"
"[99.954695,13.419088],"
"[99.954309,15.803227],"
"[99.954002,13.4692],"
"[99.9539,13.426593],"
"[99.95378,13.423866],"
"[99.953682,13.425147],"
"[99.953667,15.803667],"
"[99.953623,13.425156],"
"[99.95349,14.837807],"
"[99.953247,13.424045],"
"[99.953105,13.426915],"
"[99.953026,13.517242],"
"[99.95267,13.427221],"
"[99.952575,13.427346],"
"[99.951958,13.429045],"
"[99.95195,13.36652],"
"[99.95168,13.36728],"
"[99.95109,15.80699],"
"[99.95065,13.10059],"
"[99.950333,13.437833],"
"[99.950085,13.91479],"
"[99.94987,13.460121],"
"[99.949343,13.099433],"
"[99.949321,14.55843],"
"[99.94931,13.108557],"
"[99.94907,15.74579],"
"[99.948663,13.793338],"
"[99.94866,13.07742],"
"[99.94858,13.793313],"
"[99.948215,15.810436],"
"[99.9482,15.81066],"
"[99.948146,15.81089],"
"[99.948081,15.810672],"
"[99.94806,15.810908],"
"[99.94784,15.8106],"
"[99.947836,13.402411],"
"[99.947755,13.40263],"
"[99.947639,13.072546],"
"[99.947478,13.362935],"
"[99.94742,13.07145],"
"[99.947338,13.391721],"
"[99.947296,13.079046],"
"[99.946955,13.755871],"
"[99.946861,13.06925],"
"[99.946842,13.068894],"
"[99.946548,13.428275],"
"[99.94651,13.427508],"
"[99.946452,13.067585],"
"[99.946358,13.064137],"
"[99.946337,13.064394],"
"[99.94631,13.080584],"
"[99.945984,13.062763],"
"[99.94596,13.06552],"
"[99.9459,13.344738],"
"[99.945831,13.064512],"
"[99.945465,13.063438],"
"[99.94513,13.422422],"
"[99.94482,13.463168],"
"[99.944793,13.432636],"
"[99.944698,13.319285],"
"[99.944694,13.360766],"
"[99.944525,13.434788],"
"[99.9445,13.434333],"
"[99.944355,13.461948],"
"[99.9442,13.4619],"
"[99.94413,13.665776],"
"[99.943952,15.815012],"
"[99.943733,13.108227],"
"[99.943718,15.816149],"
"[99.943497,14.112505],"
"[99.94327,15.81558],"
"[99.943123,13.054893],"
"[99.942852,13.359108],"
"[99.9428,15.8157],"
"[99.9425,15.8155],"
"[99.942393,13.111162],"
"[99.942148,13.438662],"
"[99.941994,14.472625],"
"[99.941866,13.104338],"
"[99.94181,13.446431],"
"[99.9418,13.089643],"
"[99.941785,13.439607],"
"[99.941751,13.053243],"
"[99.941738,13.447691],"
"[99.941728,13.051571],"
"[99.941715,13.447913],"
"[99.941653,13.439895],"
"[99.941627,13.053447],"
